_id,Yil,Ilce,ilce_kodu,Erkek ve 0-4,Erkek ve 5-9,Erkek ve 10-14,Erkek ve 15-19,Erkek ve 20-24,Erkek ve 25-29,Erkek ve 30-34,Erkek ve 35-39,Erkek ve 40-44,Erkek ve 45-49,Erkek ve 50-54,Erkek ve 55-59,Erkek ve 60-64,Erkek ve 65-69,Erkek ve 70-74,Erkek ve 75-79,Erkek ve 80-84,Erkek ve 85-89,Erkek ve 90+,Kadin ve 0-4,Kadin ve 5-9,Kadin ve 10-14,Kadin ve 15-19,Kadin ve 20-24,Kadin ve 25-29,Kadin ve 30-34,Kadin ve 35-39,Kadin ve 40-44,Kadin ve 45-49,Kadin ve 50-54,Kadin ve 55-59,Kadin ve 60-64,Kadin ve 65-69,Kadin ve 70-74,Kadin ve 75-79,Kadin ve 80-84,Kadin ve 85-89,Kadin ve 90+
650,2023,Şişli,1663,4811,6235,6306,7081,10079,12306,12242,11842,11266,10279,9250,7639,6229,4799,3307,2113,1220,703,377,4538,5999,5840,7067,10208,12281,12020,11655,12218,11246,9881,8254,6851,5733,4480,3443,2381,1471,1086
651,2023,Sultanbeyli,2014,14770,18053,16992,16066,15085,16930,16275,15212,14940,11596,9535,6944,5142,3229,1627,852,466,182,92,14235,17287,15819,14676,14997,17147,15738,14483,13849,10391,8580,6490,4921,3330,2031,1325,801,371,243
652,2023,Sultangazi,2055,19707,24587,23318,22917,21971,23630,22252,22310,23293,19946,16513,11663,7806,4980,3119,1610,729,269,110,18810,22981,22049,21520,21715,23746,21947,21693,22224,18599,14632,10254,7643,5742,3888,2395,1262,602,370
653,2023,Tuzla,2015,9727,11777,10900,11444,13463,12549,12988,13229,13561,11340,9108,6602,4928,3223,2092,1143,550,233,93,9335,11263,10180,10594,10927,12377,13142,13389,13415,10807,8606,6353,4786,3680,2453,1643,963,468,273
654,2023,Ümraniye,1852,20989,27037,26078,25974,26610,31005,31043,31191,33240,29387,24526,18748,14037,9453,5952,3319,1559,657,293,19905,25315,24721,24364,26537,31067,31372,32070,33935,29273,24154,18241,14465,10808,7016,4650,2648,1352,769
655,2023,Üsküdar,1708,10536,14726,15230,18548,21283,21810,19227,19111,20707,19541,18257,15145,12573,9749,6860,4332,2405,1101,550,10181,13725,14545,16306,20324,21503,19730,20455,23154,22044,19821,16300,13813,11327,8618,6078,4021,2291,1421
656,2023,Zeytinburnu,1739,8357,10361,9973,10449,11564,12990,11585,10700,11061,10228,9353,7292,5623,3963,2457,1279,636,329,136,7790,9662,9727,11349,17431,12471,10467,10283,10883,9891,8813,6957,5565,4251,3006,1886,1131,608,389
657,2024,Adalar,1103,247,300,308,481,695,475,537,520,629,658,629,600,618,644,534,396,235,108,47,204,290,297,284,345,453,446,559,579,625,652,677,672,719,543,456,263,149,105
658,2024,Arnavutköy,2048,14580,17228,15865,14788,13521,16502,15892,15214,14431,11288,9078,6327,5120,3489,2009,1112,503,209,85,14047,16485,14660,13155,13320,16548,15265,13798,12907,9726,8084,5716,5106,3578,2365,1439,841,377,210
659,2024,Ataşehir,2049,8870,12759,13813,14241,15003,16266,15788,16133,17951,17020,15493,12078,9672,6967,4847,3092,1558,679,309,8645,12119,13139,13971,15583,16427,16376,17510,19260,18248,16293,12080,10111,7838,5862,4315,2458,1285,807
660,2024,Avcılar,2003,11491,15953,16443,17761,19102,18007,17107,17747,18821,17103,14909,11041,9286,6686,4231,2523,1142,485,221,10977,14921,15470,17020,18438,17970,17196,18077,19112,16685,14538,11242,9890,7351,5238,3483,1863,942,462
661,2024,Bağcılar,2004,22012,29137,29902,30222,29738,31878,28303,28607,30774,27470,24894,17568,13012,8113,4752,2751,1314,507,204,20966,27697,28021,28181,28781,30811,28096,28580,30391,26472,23490,15523,12634,8654,6178,4154,2177,1076,554
662,2024,Bahçelievler,2005,14312,19076,19466,19680,21390,25198,23364,22207,23469,21806,20011,15621,12423,8885,5589,3369,1752,733,313,13826,17927,18344,18978,21072,24169,22492,22426,24014,22188,20231,15508,13061,9819,7141,5107,2826,1482,811
663,2024,Bakırköy,1166,3730,5887,6652,6363,7089,6447,6767,7477,8638,8452,7512,6451,5934,5093,3967,2991,1660,883,436,3467,5734,6092,5912,6129,7207,8280,9654,10632,9822,8739,7651,7131,6313,5169,4097,2701,1708,1026
664,2024,Başakşehir,2050,17709,23734,24616,23881,21170,20471,19138,19448,21396,19459,16923,11802,8644,5301,3038,1664,790,320,155,16634,22636,23133,21969,20486,22355,21455,22741,23057,19398,15309,10244,7918,5328,3562,2340,1272,622,349
665,2024,Bayrampaşa,1886,6124,8647,8899,8999,9924,11915,11084,10626,11532,10960,10015,8237,6464,4768,3121,1749,913,436,160,6021,8156,8528,8448,9241,10849,10495,10772,11594,11152,9773,8062,6557,5091,3727,2505,1571,790,398
666,2024,Beşiktaş,1183,2237,3428,3613,3992,5054,5437,5832,6293,6604,6505,5569,4708,3985,3512,2722,2232,1482,810,460,2194,3186,3598,5171,7121,6006,6526,7397,8167,7878,6849,5781,5181,4794,3967,3503,2664,1674,1132
667,2024,Beykoz,1185,5253,7480,7765,8672,9142,9314,8731,9089,10118,9628,9298,7605,6801,5236,3441,1994,1108,479,218,4891,7261,7319,8281,9259,8609,8560,9494,10596,10005,9400,7804,7286,5565,3869,2695,1688,934,552
668,2024,Beylikdüzü,2051,11148,16634,16701,15757,13301,14230,14978,16467,17810,16613,14028,10367,8589,6245,4267,2592,1183,540,246,10690,15636,16212,15005,13576,15699,16995,19153,20113,17684,14082,10823,9150,7061,5002,3455,1855,930,473
669,2024,Beyoğlu,1186,4873,6303,6509,7283,8919,9962,9537,9462,9598,8869,8298,6910,5651,4066,2350,1376,728,338,151,4558,5965,6275,6707,8324,8820,8262,8335,8963,8431,7835,6443,5378,4048,2755,1982,1273,708,443
670,2024,Büyükçekmece,1782,7156,10339,10594,10351,9597,9915,9676,10501,11759,11340,9741,7877,6608,4946,3402,2207,1143,493,171,6732,9765,10016,10296,9502,10071,10357,11788,12714,11496,10069,7890,6833,5431,4112,2816,1635,773,416
671,2024,Çatalca,1237,1989,2424,2522,2377,2454,3029,2964,3027,3315,3168,2919,2718,2606,2236,1548,994,466,234,92,1966,2337,2285,2115,2218,2772,2825,2925,3057,2769,2728,2687,2619,2186,1568,1111,616,351,182
672,2024,Çekmeköy,2052,9683,12416,11800,11359,11003,12524,13251,13370,14059,12129,10004,7142,5480,3711,2125,1298,609,238,104,9209,11832,11227,10763,10550,13717,14318,14213,14244,12085,9657,6942,5561,3897,2702,1783,962,487,285
673,2024,Esenler,2016,13136,16447,16749,17392,18234,20425,18111,17063,17939,16358,15010,11003,8028,4791,2869,1596,786,274,121,12090,15504,15800,16330,17416,18956,16673,16336,17119,15659,14141,9725,7765,5265,3741,2444,1305,670,354
674,2024,Esenyurt,2053,36679,46043,43042,40288,40228,45509,45680,45363,44125,35107,28655,19148,14562,9156,5240,2805,1168,443,209,35097,43561,40248,36981,38824,46346,44991,43049,41135,32412,26798,17554,14504,9734,6375,3881,2004,942,483
675,2024,Eyüpsultan,1325,11544,14640,14420,14315,15746,17608,17612,17802,18571,16912,15018,11465,9000,6347,4065,2369,1130,474,201,10864,13884,13403,13690,14661,17638,18405,18469,19058,17080,14954,11261,9308,6932,4995,3453,1845,986,581
676,2024,Fatih,1327,7949,10381,10812,12266,14649,15097,13651,12950,13688,13248,12580,10820,9346,7460,5007,3310,1736,828,383,7582,9899,10257,12096,15656,13366,12136,12063,13114,13028,12580,10839,9727,8214,6490,4966,3294,1969,1035
677,2024,Gaziosmanpaşa,1336,13266,17548,17825,18302,18395,20280,18830,18895,20551,19000,17255,13107,10471,7387,4684,2500,1260,507,207,12862,16661,16852,17251,17821,19755,18356,18879,20279,18787,16852,12833,10989,8140,5791,3774,2120,1105,554
678,2024,Güngören,2010,6470,8238,8828,9796,13323,11619,10179,9907,10573,9945,9383,7478,6177,4420,2701,1782,859,344,159,6233,8034,8354,9783,11810,10540,9674,9883,10731,10187,9471,7519,6590,4835,3616,2637,1498,831,424
679,2024,Kadıköy,1421,6879,9231,9359,9735,10690,13443,16922,18491,18839,17230,15353,13185,11826,10979,9351,7694,4936,2548,1276,6415,8798,8848,10059,12421,15088,18979,20594,21282,20818,19040,17025,16421,15761,13706,12111,8425,5036,3395
680,2024,Kağıthane,1810,10501,13670,14052,14922,18834,22682,20821,18999,19115,17566,16536,12818,9605,5868,3289,1787,1006,464,228,10014,13417,13349,14436,18822,21848,19385,18435,19253,17948,16691,12235,9260,6254,4176,2987,1988,1029,530
681,2024,Kartal,1449,11363,14889,15083,15289,15927,18381,19456,19596,20629,19197,17417,14012,11478,8562,5582,3616,1890,799,372,10644,14238,14378,14753,15162,18818,19750,20420,21800,20010,18548,14380,12419,9615,6947,5055,2983,1526,875
682,2024,Küçükçekmece,1823,22553,29941,29849,29213,30112,33144,32839,32514,33689,30928,28139,20152,15716,10424,6689,4071,1979,818,332,21466,28339,28082,27975,30001,33397,32834,32757,34994,31603,27160,19639,15845,11606,8518,5993,3310,1607,805
683,2024,Maltepe,2012,10870,14284,14660,17308,22182,23068,23267,22513,22800,20629,18640,14683,12387,9719,6651,4466,2309,1024,470,10262,13880,13716,14570,17511,20573,21740,22104,22948,21794,19888,15833,14103,11545,8800,6450,3849,2147,1278
684,2024,Pendik,1835,21952,28933,28755,27449,26991,32324,31934,32213,34063,29960,25620,18764,14776,10098,6134,3621,1837,704,297,20790,27334,27316,25355,25564,32047,32570,32765,33993,28708,24674,17860,15113,10915,7516,5176,2985,1460,790
685,2024,Sancaktepe,2054,18208,22977,21184,20065,19284,22085,22893,22897,22515,18259,15454,10297,7848,4615,2599,1346,683,293,113,17331,21390,20079,18221,19006,23654,23523,22464,21402,17381,14410,9426,7679,4826,3248,2243,1200,599,380
686,2024,Sarıyer,1604,6571,9377,10134,12014,15277,12387,11808,12851,14527,14445,13025,10793,8391,6238,4380,3047,1640,727,386,6217,8771,9734,11294,13875,11917,12300,14152,15955,15475,14038,10789,9022,7138,5507,3956,2435,1251,738
687,2024,Şile,1659,1043,1284,1277,1393,1873,1668,1674,1701,1800,1739,1599,1873,1844,1596,1136,783,466,197,84,954,1231,1133,1305,1563,1453,1546,1578,1636,1626,1733,1761,1789,1547,1209,859,553,282,148
688,2024,Silivri,1622,5672,7401,7245,7101,10054,13346,13337,12634,12061,10006,8360,6419,5657,4501,3189,1972,1002,464,141,5394,7082,6888,5846,5700,7817,8185,8367,8384,7336,6850,5770,5440,4620,3333,2313,1300,616,353
689,2024,Şişli,1663,4447,5942,6259,6884,10122,11894,11951,11412,11204,10342,9450,7706,6356,4964,3380,2221,1296,677,380,4170,5698,5922,6861,10310,12006,11780,11377,12096,11377,10230,8287,7032,5765,4572,3667,2408,1512,1106
690,2024,Sultanbeyli,2014,14223,17862,17273,16540,15075,17195,16730,15414,15236,11909,10433,7046,5755,3596,1843,978,498,212,105,13754,17183,16143,15070,15117,17571,16368,14846,14081,10996,9373,6473,5524,3583,2199,1487,865,396,241
691,2024,Sultangazi,2055,18268,23648,23571,23013,21420,23427,21721,22004,22804,20142,17631,11928,8664,5265,3328,1806,835,242,137,17490,22263,22246,21685,21248,23825,21613,21420,22002,19020,16100,10283,8445,5923,4113,2706,1364,622,379
692,2024,Tuzla,2015,9361,11745,11162,11292,12672,12913,13066,13424,13810,11788,9773,6948,5280,3552,2259,1260,623,253,90,8982,11152,10569,11841,11513,12707,13491,13612,13619,11318,9375,6516,5262,3879,2653,1812,1047,504,277
693,2024,Ümraniye,1852,19616,25893,26094,26344,26442,30805,31181,30999,32689,29804,26047,19060,15105,10225,6342,3690,1700,684,315,18429,24423,24672,24960,26202,30825,31470,31430,33547,29855,25876,18418,15569,11290,7585,5195,2839,1418,781
694,2024,Üsküdar,1708,9746,13975,15273,18336,20388,21288,19317,18570,19932,19508,18492,15153,12928,10174,7065,4654,2564,1160,572,9386,13159,14335,16059,19505,21382,19387,20184,22416,21958,20329,16294,14412,11619,8968,6509,4182,2336,1466
695,2024,Zeytinburnu,1739,7824,9924,9966,10521,11265,12893,11320,10432,10624,10072,9666,7242,5973,4060,2643,1382,637,315,143,7354,9240,9640,11933,16296,12263,10413,10083,10645,9924,9081,6918,5867,4379,3188,2058,1136,636,388
696,2025,Adalar,1103,222,306,287,537,761,499,522,551,626,670,633,650,649,637,565,421,263,117,46,186,272,313,307,346,431,457,542,602,617,693,689,704,720,609,467,308,158,106
697,2025,Arnavutköy,2048,14425,17100,16392,15347,14301,17793,16606,15685,14595,12775,9646,6477,5678,3610,2411,1325,568,230,90,13842,16257,15228,13594,13621,17326,15930,14300,13140,10763,8514,5644,5579,3725,2705,1659,893,458,237
698,2025,Ataşehir,2049,8173,11923,13593,14238,14588,15927,15662,15771,17304,17521,15452,11995,10235,7161,5165,3356,1729,744,300,7814,11431,12936,14021,15188,16277,16091,17130,18832,18658,16409,11995,10809,7958,6188,4665,2657,1403,826
699,2025,Avcılar,2003,10705,14802,16272,17470,20917,18454,17256,17278,18201,17695,14872,10984,9728,6697,4615,2682,1292,538,222,10038,13925,15518,17067,19021,17958,16976,17582,18498,17449,14474,10895,10282,7428,5684,3748,1974,1010,456
700,2025,Bağcılar,2004,20419,27218,29439,30136,29239,32022,28318,27637,29613,28613,25016,17468,14219,8403,5292,3057,1495,549,207,19370,25806,27777,27884,27914,30953,27699,27669,29223,27831,23811,15316,13838,8752,6786,4577,2294,1239,536
701,2025,Bahçelievler,2005,12796,17424,18928,19159,20295,23675,22190,20965,21825,21818,19650,15066,12820,8858,5876,3590,1848,807,298,12276,16459,17712,18803,19830,22863,21268,21098,22624,22482,19716,14818,13388,9648,7627,5277,2924,1538,796
702,2025,Bakırköy,1166,3328,5631,6501,6256,7212,6333,6515,7272,8138,8871,7647,6439,5938,5070,4152,3084,1757,895,445,3187,5557,6173,5793,6160,7145,7971,9427,10361,10062,8803,7546,7043,6317,5346,4158,2847,1746,1078
703,2025,Başakşehir,2050,17593,23297,25083,24091,21657,21851,20231,20146,21101,20598,17390,12196,9622,5662,3483,1893,882,366,142,16592,22031,23522,22497,21062,23934,22452,22961,23416,20813,16133,10599,8700,5716,3997,2582,1447,686,373
704,2025,Bayrampaşa,1886,5692,8298,8905,9270,10499,12181,11418,10725,11395,12435,10683,8486,6798,4919,3387,1852,944,492,165,5558,7908,8403,8644,9257,10729,10599,10820,11440,11395,10023,7968,6970,5111,4026,2704,1611,863,405
705,2025,Beşiktaş,1183,2120,3212,3706,3800,5018,5222,5851,6093,6363,6635,5636,4630,4009,3499,2781,2274,1496,883,462,2093,3039,3651,4345,7426,5920,6476,7304,8019,8122,6819,5853,5155,4736,4001,3557,2789,1720,1180
706,2025,Beykoz,1185,4898,7152,7740,8624,9361,9277,8801,9045,9798,9874,9297,7637,6985,5424,3695,2213,1158,532,216,4546,6825,7439,8330,9591,8589,8600,9371,10455,10309,9495,7849,7427,5755,4282,2922,1764,981,576
707,2025,Beylikdüzü,2051,10687,15914,17171,15973,13819,14611,15069,16720,17576,17617,14476,10724,9100,6551,4551,2788,1375,576,243,10264,14965,16429,15419,13907,15998,17114,19057,20030,18724,14639,11106,9588,7258,5562,3805,2038,1050,494
708,2025,Beyoğlu,1186,4474,5889,6456,7809,9149,9939,9490,9000,9478,9134,8242,6823,5873,4227,2542,1485,732,364,148,4233,5554,6187,6687,8259,8853,8134,8162,8615,8586,7773,6361,5623,4103,3037,2073,1317,746,434
709,2025,Büyükçekmece,1782,6705,9854,10902,10317,9693,10000,9563,10432,11555,11859,10105,7928,6880,5144,3752,2376,1270,560,199,6408,9287,10178,10179,9590,10128,10395,11530,12555,12186,10257,7917,7282,5527,4489,3104,1803,876,454
710,2025,Çatalca,1237,1913,2391,2568,2348,2376,3032,3002,3019,3383,3240,2999,2674,2688,2281,1635,1127,512,262,88,1859,2300,2346,2064,2168,2765,2811,2932,2976,2915,2763,2585,2724,2256,1700,1206,664,376,195
711,2025,Çekmeköy,2052,9542,12147,12155,11839,11293,12855,13777,13637,14078,12950,10442,7312,5977,3911,2390,1449,708,282,114,8964,11417,11612,11121,10982,13925,14766,14502,14534,12941,10082,6995,6184,4115,3040,1997,1080,543,301
712,2025,Esenler,2016,12231,15501,16424,17160,17663,20250,18190,16636,17427,16986,15153,10829,8904,5052,3112,1799,884,283,127,11265,14588,15602,16101,16816,18925,16505,15906,16422,16244,14314,9553,8407,5376,4113,2640,1437,700,353
713,2025,Esenyurt,2053,34954,43921,43621,40952,40588,47475,46177,45205,43743,38023,29665,19387,16235,9584,5879,3162,1354,476,214,33415,42114,40973,38272,39347,47371,45189,43179,41090,35264,27799,17850,15917,10076,7270,4408,2194,1065,497
714,2025,Eyüpsultan,1325,10877,14114,14641,14393,15687,17715,17910,17713,18044,18111,15562,11636,9556,6618,4367,2652,1231,540,186,10153,13364,13575,13872,14950,17759,18343,18673,18853,17792,15410,11231,9858,7019,5468,3735,1986,1046,576
715,2025,Fatih,1327,7556,9738,10832,12027,14894,15209,13771,12921,13290,13434,12424,10572,9614,7410,5291,3540,1854,869,377,7116,9346,10193,11746,15122,13512,11895,11951,12566,13189,12573,10582,9951,8060,6788,5162,3367,1999,1045
716,2025,Gaziosmanpaşa,1336,12254,16259,17626,18190,18602,20351,18776,18442,19993,20733,17922,13240,10997,7615,5048,2790,1350,542,197,11763,15615,16676,17029,17518,19552,18140,18188,19612,19399,16994,12769,11522,8327,6301,4062,2242,1213,546
717,2025,Güngören,2010,5575,7359,8465,9517,12376,10985,9837,9268,9855,10068,9277,7178,6156,4363,2890,1817,906,366,150,5413,7198,7890,8821,10781,9852,9154,9129,9947,10061,9136,6997,6536,4757,3776,2647,1502,812,425
718,2025,Kadıköy,1421,6337,8965,9344,9592,10689,13038,16327,18086,18438,17508,15442,13217,11875,10786,9431,7708,5197,2629,1325,6002,8340,8959,10067,12505,14727,18233,20495,21015,21108,18968,16926,16118,15597,13952,12277,8705,5176,3469
719,2025,Kağıthane,1810,9791,12863,13890,14865,18888,22890,20964,18681,18860,18764,16935,13013,10366,6229,3705,1999,1025,504,210,9231,12643,13290,14484,18339,21877,19454,18115,18790,18642,16825,12220,10052,6549,4561,3232,2017,1106,551
720,2025,Kartal,1449,10607,14105,15119,15167,15567,18239,19455,19283,20055,19898,17589,13887,12033,8937,5996,3883,2059,845,377,9963,13337,14533,14716,14967,18726,19755,20113,21213,20783,18563,14288,13034,9801,7534,5533,3134,1661,875
721,2025,Küçükçekmece,1823,20840,28313,29643,29128,29764,32905,32301,31745,32675,31818,27965,20393,16616,10829,7191,4516,2201,895,327,19771,26683,28104,28862,30332,32967,32296,32048,33964,32653,27679,19423,16991,11655,9200,6531,3511,1728,807
722,2025,Maltepe,2012,10063,13359,14673,17578,22664,22353,23373,22458,22430,21581,18707,14854,12877,9883,7094,4718,2529,1084,485,9518,12964,13867,14058,17421,20403,21429,21735,22535,22286,20062,15849,14503,11677,9418,6850,4151,2267,1288
723,2025,Pendik,1835,20485,27483,28868,27763,26424,32559,32093,31750,33417,31303,26337,18727,15958,10444,6835,3975,2001,825,272,19411,25907,27446,25606,24962,32101,32613,32529,33262,30593,25191,17930,16246,11184,8429,5575,3123,1623,783
724,2025,Sancaktepe,2054,17288,22020,21611,20341,19212,22411,22929,22802,22292,19650,15825,10291,8809,4940,3006,1540,755,302,110,16343,20709,20350,18700,18599,23814,23563,22530,21307,18750,15023,9514,8542,5075,3711,2463,1351,663,359
725,2025,Sarıyer,1604,6064,8871,10008,12285,16466,12540,11674,12506,14016,14818,13239,10818,8809,6433,4631,3264,1760,816,388,5769,8235,9675,11300,14322,12088,12072,13812,15593,16078,14079,10792,9472,7217,5935,4290,2600,1368,780
726,2025,Şile,1604,1028,1274,1328,1355,1842,1733,1687,1775,1826,1852,1658,1785,1884,1683,1233,827,494,227,88,946,1214,1200,1268,1612,1473,1606,1616,1684,1719,1723,1724,1856,1584,1344,920,587,281,154
727,2025,Silivri,1622,5589,7375,7522,7364,10657,13559,13668,13155,12257,10885,8664,6583,6005,4741,3489,2155,1085,538,165,5325,6997,7206,6018,5593,7892,8319,8563,8567,7889,7096,5810,5776,4763,3725,2513,1456,706,359
728,2025,Şişli,1663,4118,5703,6239,6867,9906,11896,11784,11072,10910,10484,9338,7854,6496,5007,3549,2370,1355,722,386,3876,5325,5961,6995,10445,11899,11699,11285,11552,11505,10430,8189,7231,5794,4752,3833,2446,1612,1074
729,2025,Sultanbeyli,2014,13840,17624,17734,16985,15025,17855,17203,15763,15325,13171,10859,6965,6504,3789,2194,1110,530,233,93,13475,16950,16621,15513,14861,18383,16840,15225,14312,12075,9711,6355,6266,3705,2581,1620,953,441,219
730,2025,Sultangazi,2055,16995,22495,23485,22806,20811,23278,21518,21479,22034,21112,17753,12059,9484,5497,3668,2071,925,284,128,16163,21147,22171,21562,20821,23813,21311,20973,21248,20113,16588,10218,9151,6046,4553,3034,1451,696,365
731,2025,Tuzla,2015,9141,11583,11699,11600,13401,13800,13675,13910,13944,12852,10208,7243,5727,3867,2521,1502,699,271,100,8774,11124,11136,11522,12464,13290,14010,14047,13858,12242,9847,6759,5828,4066,3092,2064,1114,588,297
732,2025,Ümraniye,1852,18176,24317,26193,26314,26411,31026,31229,30339,31768,30750,26605,19251,15998,10758,6988,4114,1961,736,309,16955,23013,24594,25097,26139,31182,31217,30894,32741,31284,26290,18404,16558,11660,8552,5628,3118,1518,826
733,2025,Üsküdar,1708,9106,13135,15373,18341,20335,21717,19490,18383,19366,20004,18439,15186,13511,10282,7572,5064,2658,1242,558,8772,12462,14414,16043,19110,21497,19806,19805,21670,22507,20677,16283,14741,11848,9569,7050,4322,2518,1438
734,2025,Zeytinburnu,1739,7203,9308,9791,10448,11337,12466,11312,10071,10266,10205,9470,7224,6210,4109,2781,1540,704,335,145,6842,8582,9388,12551,16684,12009,10352,9644,10341,10060,8925,6916,6049,4321,3444,2210,1168,658,402
